0.006008,0.000000,2.543133
0.006049,0.000000,2.543133
0.006092,0.000000,2.543133
0.006134,0.000000,2.543133
0.006177,0.000000,2.543133
0.006220,0.000000,2.543133
0.006263,0.000000,2.543133
0.006306,0.000000,2.543133
0.006350,0.000000,2.543133
0.006394,0.000000,2.543133
0.006439,0.000000,2.543133
0.006484,0.000000,2.543133
0.006529,0.000000,2.543133
0.006574,0.000000,2.543133
0.006620,0.000000,2.543133
0.006666,0.000000,2.543133
0.006712,0.000000,2.543133
0.006759,0.000000,2.543133
0.006806,0.000000,2.543133
0.006853,0.000000,2.543133
0.006901,0.000000,2.543133
0.006949,0.000000,2.543133
0.006997,0.000000,2.543133
0.007046,0.000000,2.543133
0.007095,0.000000,2.543133
0.007144,0.000000,2.543133
0.007194,0.000000,2.543133
0.007244,0.000000,2.543133
0.007294,0.000000,2.543133
0.007345,0.000000,2.543133
0.007396,0.000000,2.543133
0.007448,0.000000,2.543133
0.007500,0.000000,2.543133
0.007552,0.000000,2.543133
0.007604,0.000000,2.543133
0.007657,0.000000,2.543133
0.007710,0.000000,2.543133
0.007764,0.000000,2.543133
0.007818,0.000000,2.543133
0.007872,0.000000,2.543133
0.007927,0.000000,2.543133
0.007982,0.000000,2.543133
0.008038,0.000000,2.543133
0.008094,0.000000,2.543133
0.008150,0.000000,2.543133
0.008207,0.000000,2.543133
0.008264,0.000000,2.543133
0.008321,0.000000,2.543133
0.008379,0.000000,2.543133
0.008437,0.000000,2.543133
0.008496,0.000000,2.543133
0.008555,0.000000,2.543133
0.008615,0.000000,2.543133
0.008675,0.000000,2.543133
0.008735,0.000000,2.543133
0.008796,0.000000,2.543133
0.008857,0.000000,2.543133
0.008919,0.000000,2.543133
0.008981,0.000000,2.543133
0.009043,0.000000,2.543133
0.009106,0.000000,2.543133
0.009169,0.000000,2.543133
0.009233,0.000000,2.543133
0.009297,0.000000,2.543133
0.009362,0.000000,2.543133
0.009427,0.000000,2.543133
0.009493,0.000000,2.543133
0.009559,0.000000,2.543133
0.009625,0.000000,2.543133
0.009692,0.000000,2.543133
0.009759,0.000000,2.543133
0.009827,0.000000,2.543133
0.009896,0.000000,2.543133
0.009965,0.000000,2.543133
0.010034,0.000000,2.543133
0.010104,0.000000,2.543133
0.010174,0.000000,2.543133
0.010245,0.000000,2.543133
0.010316,0.000000,2.543133
0.010388,0.000000,2.543133
0.010460,0.000000,2.543133
0.010533,0.000000,2.543133
0.010606,0.000000,2.543133
0.010680,0.000000,2.543133
0.010754,0.000000,2.543133
0.010829,0.000000,2.543133
0.010904,0.000000,2.543133
0.010980,0.000000,2.543133
0.011056,0.000000,2.543133
0.011133,0.000000,2.543133
0.011211,0.000000,2.543133
0.011289,0.000000,2.543133
0.011367,0.000000,2.543133
0.011446,0.000000,2.543133
0.011526,0.000000,2.543133
0.011606,0.000000,2.543133
0.011687,0.000000,2.543133
0.011768,0.000000,2.543133
0.011850,0.000000,2.543133
0.011932,0.000000,2.543133
0.012015,0.000000,2.543133
0.012099,0.000000,2.543133
0.012183,0.000000,2.543133
0.012268,0.000000,2.543133
0.012353,0.000000,2.543133
0.012439,0.000000,2.543133
0.012526,0.000000,2.543133
0.012613,0.000000,2.543133
0.012700,0.000000,2.543133
0.012789,0.000000,2.543133
0.012878,0.000000,2.543133
0.012967,0.000000,2.543133
0.013057,0.000000,2.543133
0.013148,0.000000,2.543133
0.013240,0.000000,2.543133
0.013332,0.000000,2.543133
0.013425,0.000000,2.543133
0.013518,0.000000,2.543133
0.013612,0.000000,2.543133
0.013707,0.000000,2.543133
0.013802,0.000000,2.543133
0.013898,0.000000,2.543133
0.013995,0.000000,2.543133
0.014092,0.000000,2.543133
0.014190,0.000000,2.543133
0.014289,0.000000,2.543133
0.014388,0.000000,2.543133
0.014488,0.000000,2.543133
0.014589,0.000000,2.543133
0.014690,0.000000,2.543133
0.014793,0.000000,2.543133
0.014896,0.000000,2.543133
0.014999,0.000000,2.543133
0.015103,0.000000,2.543133
0.015209,0.000000,2.543133
0.015314,0.000000,2.543133
0.015421,0.000000,2.543133
0.015528,0.000000,2.543133
0.015636,0.000000,2.543133
0.015745,0.000000,2.543133
0.015854,0.000000,2.543133
0.015965,0.000000,2.543133
0.016076,0.000000,2.543133
0.016187,0.000000,2.543133
0.016300,0.000000,2.543133
0.016413,0.000000,2.543133
0.016528,0.000000,2.543133
0.016643,0.000000,2.543133
0.016758,0.000000,2.543133
0.016875,0.000000,2.543133
0.016992,0.000000,2.543133
0.017110,0.000000,2.543133
0.017229,0.000000,2.543133
0.017349,0.000000,2.543133
0.017470,0.000000,2.543133
0.017591,0.000000,2.543133
0.017714,0.000000,2.543133
0.017837,0.000000,2.543133
0.017961,0.000000,2.543133
0.018086,0.000000,2.543133
0.018212,0.000000,2.543133
0.018339,0.000000,2.543133
0.018466,0.000000,2.543133
0.018595,0.000000,2.543133
0.018724,0.000000,2.543133
0.018854,0.000000,2.543133
0.018985,0.000000,2.543133
0.019117,0.000000,2.543133
0.019250,0.000000,2.543133
0.019384,0.000000,2.543133
0.019519,0.000000,2.543133
0.019655,0.000000,2.543133
0.019791,0.000000,2.543133
0.019929,0.000000,2.543133
0.020068,0.000000,2.543133
0.020207,0.000000,2.543133
0.020348,0.000000,2.543133
0.020489,0.000000,2.543133
0.020632,0.000000,2.543133
0.020775,0.000000,2.543133
0.020920,0.000000,2.543133
0.021065,0.000000,2.543133
0.021212,0.000000,2.543133
0.021360,0.000000,2.543133
0.021508,0.000000,2.543133
0.021658,0.000000,2.543133
0.021808,0.000000,2.543133
0.021960,0.000000,2.543133
0.022113,0.000000,2.543133
0.022267,0.000000,2.543133
0.022421,0.000000,2.543133
0.022577,0.000000,2.543133
0.022734,0.000000,2.543133
0.022893,0.000000,2.543133
0.023052,0.000000,2.543133
0.023212,0.000000,2.543133
0.023374,0.000000,2.543133
0.023536,0.000000,2.543133
0.023700,0.000000,2.543133
0.023865,0.000000,2.543133
0.024031,0.000000,2.543133
0.024198,0.000000,2.543133
0.024366,0.000000,2.543133
0.024536,0.000000,2.543133
0.024706,0.000000,2.543133
0.024878,0.000000,2.543133
0.025051,0.000000,2.543133
0.025225,0.000000,2.543133
0.025401,0.000000,2.543133
0.025578,0.000000,2.543133
0.025755,0.000000,2.543133
0.025935,0.000000,2.543133
0.026115,0.000000,2.543133
0.026297,0.000000,2.543133
0.026480,0.000000,2.543133
0.026664,0.000000,2.543133
0.026849,0.000000,2.543133
0.027036,0.000000,2.543133
0.027224,0.000000,2.543133
0.027413,0.000000,2.543133
0.027604,0.000000,2.543133
0.027796,0.000000,2.543133
0.027989,0.000000,2.543133
0.028184,0.000000,2.543133
0.028380,0.000000,2.543133
0.028577,0.000000,2.543133
0.028776,0.000000,2.543133
0.028976,0.000000,2.543133
0.029178,0.000000,2.543133
0.029381,0.000000,2.543133
0.029585,0.000000,2.543133
0.029791,0.000000,2.543133
0.029998,0.000000,2.543133
0.030207,0.000000,2.543133
0.030417,0.000000,2.543133
0.030629,0.000000,2.543133
0.030842,0.000000,2.543133
0.031056,0.000000,2.543133
0.031272,0.000000,2.543133
0.031490,0.000000,2.543133
0.031709,0.000000,2.543133
0.031929,0.000000,2.543133
0.032151,0.000000,2.543133
0.032375,0.000000,2.543133
0.032600,0.000000,2.543133
0.032827,0.000000,2.543133
0.033055,0.000000,2.543133
0.033285,0.000000,2.543133
0.033517,0.000000,2.543133
0.033750,0.000000,2.543133
0.033985,0.000000,2.543133
0.034221,0.000000,2.543133
0.034459,0.000000,2.543133
0.034699,0.000000,2.543133
0.034940,0.000000,2.543133
0.035183,0.000000,2.543133
0.035428,0.000000,2.543133
0.035674,0.000000,2.543133
0.035922,0.000000,2.543133
0.036172,0.000000,2.543133
0.036424,0.000000,2.543133
0.036677,0.000000,2.543133
0.036932,0.000000,2.543133
0.037189,0.000000,2.543133
0.037448,0.000000,2.543133
0.037708,0.000000,2.543133
0.037970,0.000000,2.543133
0.038235,0.000000,2.543133
0.038501,0.000000,2.543133
0.038768,0.000000,2.543133
0.039038,0.000000,2.543133
0.039310,0.000000,2.543133
0.039583,0.000000,2.543133
0.039858,0.000000,2.543133
0.040135,0.000000,2.543133
0.040415,0.000000,2.543133
0.040696,0.000000,2.543133
0.040979,0.000000,2.543133
0.041264,0.000000,2.543133
0.041551,0.000000,2.543133
0.041840,0.000000,2.543133
0.042131,0.000000,2.543133
0.042424,0.000000,2.543133
0.042719,0.000000,2.543133
0.043016,0.000000,2.543133
0.043315,0.000000,2.543133
0.043617,0.000000,2.543133
0.043920,0.000000,2.543133
0.044225,0.000000,2.543133
0.044533,0.000000,2.543133
0.044843,0.000000,2.543133
0.045155,0.000000,2.543133
0.045469,0.000000,2.543133
0.045785,0.000000,2.543133
0.046104,0.000000,2.543133
0.046424,0.000000,2.543133
0.046747,0.000000,2.543133
0.047072,0.000000,2.543133
0.047400,0.000000,2.543133
0.047729,0.000000,2.543133
0.048061,0.000000,2.543133
0.048396,0.000000,2.543133
0.048732,0.000000,2.543133
0.049071,0.000000,2.543133
0.049413,0.000000,2.543133
0.049756,0.000000,2.543133
0.050102,0.000000,2.543133
0.050451,0.000000,2.543133
0.050802,0.000000,2.543133
0.051155,0.000000,2.543133
0.051511,0.000000,2.543133
0.051869,0.000000,2.543133
0.052230,0.000000,2.543133
0.052593,0.000000,2.543133
0.052959,0.000000,2.543133
0.053327,0.000000,2.543133
0.053698,0.000000,2.543133
0.054072,0.000000,2.543133
0.054448,0.000000,2.543133
0.054827,0.000000,2.543133
0.055208,0.000000,2.543133
0.055592,0.000000,2.543133
0.055979,0.000000,2.543133
0.056368,0.000000,2.543133
0.056760,0.000000,2.543133
0.057155,0.000000,2.543133
0.057552,0.000000,2.543133
0.057953,0.000000,2.543133
0.058356,0.000000,2.543133
0.058762,0.000000,2.543133
0.059170,0.000000,2.543133
0.059582,0.000000,2.543133
0.059996,0.000000,2.543133
0.060414,0.000000,2.543133
0.060834,0.000000,2.543133
0.061257,0.000000,2.543133
0.061683,0.000000,2.543133
0.062112,0.000000,2.543133
0.062544,0.000000,2.543133
0.062979,0.000000,2.543133
0.063417,0.000000,2.543133
0.063858,0.000000,2.543133
0.064303,0.000000,2.543133
0.064750,0.000000,2.543133
0.065200,0.000000,2.543133
0.065654,0.000000,2.543133
0.066110,0.000000,2.543133
0.066570,0.000000,2.543133
0.067033,0.000000,2.543133
0.067500,0.000000,2.543133
0.067969,0.000000,2.543133
0.068442,0.000000,2.543133
0.068918,0.000000,2.543133
0.069397,0.000000,2.543133
0.069880,0.000000,2.543133
0.070366,0.000000,2.543133
0.070855,0.000000,2.543133
0.071348,0.000000,2.543133
0.071845,0.000000,2.543133
0.072344,0.000000,2.543133
0.072847,0.000000,2.543133
0.073354,0.000000,2.543133
0.073864,0.000000,2.543133
0.074378,0.000000,2.543133
0.074895,0.000000,2.543133
0.075416,0.000000,2.543133
0.075941,0.000000,2.543133
0.076469,0.000000,2.543133
0.077001,0.000000,2.543133
0.077537,0.000000,2.543133
0.078076,0.000000,2.543133
0.078619,0.000000,2.543133
0.079166,0.000000,2.543133
0.079716,0.000000,2.543133
0.080271,0.000000,2.543133
0.080829,0.000000,2.543133
0.081391,0.000000,2.543133
0.081958,0.000000,2.543133
0.082528,0.000000,2.543133
0.083102,0.000000,2.543133
0.083680,0.000000,2.543133
0.084262,0.000000,2.543133
0.084848,0.000000,2.543133
0.085438,0.000000,2.543133
0.086032,0.000000,2.543133
0.086631,0.000000,2.543133
0.087233,0.000000,2.543133
0.087840,0.000000,2.543133
0.088451,0.000000,2.543133
0.089066,0.000000,2.543133
0.089686,0.000000,2.543133
0.090310,0.000000,2.543133
0.090938,0.000000,2.543133
0.091570,0.000000,2.543133
0.092207,0.000000,2.543133
0.092848,0.000000,2.543133
0.093494,0.000000,2.543133
0.094145,0.000000,2.543133
0.094799,0.000000,2.543133
0.095459,0.000000,2.543133
0.096123,0.000000,2.543133
0.096791,0.000000,2.543133
0.097465,0.000000,2.543133
0.098143,0.000000,2.543133
0.098825,0.000000,2.543133
0.099513,0.000000,2.543133
0.100205,0.000000,2.543133
0.100902,0.000000,2.543133
0.101603,0.000000,2.543133
0.102310,0.000000,2.543133
0.103022,0.000000,2.543133
0.103738,0.000000,2.543133
0.104460,0.000000,2.543133
0.105187,0.000000,2.543133
0.105918,0.000000,2.543133
0.106655,0.000000,2.543133
0.107397,0.000000,2.543133
0.108144,0.000000,2.543133
0.108896,0.000000,2.543133
0.109653,0.000000,2.543133
0.110416,0.000000,2.543133
0.111184,0.000000,2.543133
0.111957,0.000000,2.543133
0.112736,0.000000,2.543133
0.113520,0.000000,2.543133
0.114310,0.000000,2.543133
0.115105,0.000000,2.543133
0.115906,0.000000,2.543133
0.116712,0.000000,2.543133
0.117524,0.000000,2.543133
0.118341,0.000000,2.543133
0.119164,0.000000,2.543133
0.119993,0.000000,2.543133
0.120828,0.000000,2.543133
0.121668,0.000000,2.543133
0.122514,0.000000,2.543133
0.123366,0.000000,2.543133
0.124225,0.000000,2.543133
0.125089,0.000000,2.543133
0.125959,0.000000,2.543133
0.126835,0.000000,2.543133
0.127717,0.000000,2.543133
0.128605,0.000000,2.543133
0.129500,0.000000,2.543133
0.130401,0.000000,2.543133
0.131308,0.000000,2.543133
0.132221,0.000000,2.543133
0.133141,0.000000,2.543133
0.134067,0.000000,2.543133
0.134999,0.000000,2.543133
0.135938,0.000000,2.543133
0.136884,0.000000,2.543133
0.137836,0.000000,2.543133
0.138794,0.000000,2.543133
0.139760,0.000000,2.543133
0.140732,0.000000,2.543133
0.141711,0.000000,2.543133
0.142697,0.000000,2.543133
0.143689,0.000000,2.543133
0.144688,0.000000,2.543133
0.145695,0.000000,2.543133
0.146708,0.000000,2.543133
0.147729,0.000000,2.543133
0.148756,0.000000,2.543133
0.149791,0.000000,2.543133
0.150833,0.000000,2.543133
0.151882,0.000000,2.543133
0.152938,0.000000,2.543133
0.154002,0.000000,2.543133
0.155073,0.000000,2.543133
0.156152,0.000000,2.543133
0.157238,0.000000,2.543133
0.158332,0.000000,2.543133
0.159433,0.000000,2.543133
0.160542,0.000000,2.543133
0.161659,0.000000,2.543133
0.162783,0.000000,2.543133
0.163915,0.000000,2.543133
0.165055,0.000000,2.543133
0.166203,0.000000,2.543133
0.167359,0.000000,2.543133
0.168524,0.000000,2.543133
0.169696,0.000000,2.543133
0.170876,0.000000,2.543133
0.172065,0.000000,2.543133
0.173261,0.000000,2.543133
0.174466,0.000000,2.543133
0.175680,0.000000,2.543133
0.176902,0.000000,2.543133
0.178132,0.000000,2.543133
0.179371,0.000000,2.543133
0.180619,0.000000,2.543133
0.181875,0.000000,2.543133
0.183140,0.000000,2.543133
0.184414,0.000000,2.543133
0.185697,0.000000,2.543133
0.186989,0.000000,2.543133
